# Seamount Catalog from Wessel, P., J. Geophys. Res., 106 (B9), 19,431-19,441, 2001"
#
# This file contains ~15,000 seamounts from all the world's ocean basins.
# The columns are:
# Col 1: Longitude (0/360). Center of each seamount (in degrees)
# Col 2: Latitude (-90/+90). Center of each seamount (in degrees)
# Col 3: Maximum amplitude of the Free Air Gravity Anomaly (in mGal)
# Col 4: Maximum amplitude of the Vertical Gravity Gradient Anomaly (in Eotvos)
# Col 5: Modelled zero-crossing radius (where VGG first goes -ve) (in km)
# Col 6: Modelled seamount radius (in km)
# Col 7: Modelled seamount height (in m)
# Col 8: Age of underlying seafloor [from Mueller et al grid] (in Myr)
# For explanation of modeling see the JGR paper and references therein.
#
# The file is a GMT multi-segment file where each segment contains the seamount
# belonging to one tectonic plate, sorted from largest to smallest VGG.  Some plates
# (e.g., the Phillipine Sea Plate) have no seamounts detectable by the
# characterization method used.  When plotting this file with GMT, remember
# to use the -M flag.
# 
# Longitude	Latitude	FAA	VGG	Rcross	Radius	Height	CrustAge
> Africa plate    1844 seamounts
171.45000	 18.96140	 70.7	 73.5	14.55	 13.24	3300	161.1
217.55000	-16.14040	 71.6	 73.4	21.50	 22.86	2000	 55.3
169.45000	  4.85080	 40.6	 73.4	12.46	 12.13	2800	148.1
152.05000	 -0.67915	 77.1	 73.4	18.59	 21.72	1900	  0.0
180.21700	 26.31500	 48.7	 73.3	11.84	 12.32	2900	125.9
163.18300	 24.69010	 64.9	 73.3	16.71	 19.59	1800	153.3
197.61700	-42.70830	 76.4	 73.2	11.22	 12.99	3300	 80.4
145.98300	  6.87081	 43.5	 73.2	13.40	 12.32	2900	164.8
144.65000	  7.93057	 39.0	 73.2	12.13	 12.13	2800	  0.0
222.65000	-20.43790	 39.4	 73.1	12.55	 12.13	2800	 42.4
203.88300	-44.00320	 60.2	 73.1	13.25	 12.99	3000	 73.9
201.43300	  2.31773	 47.2	 73.1	17.45	 19.43	1700	105.8
149.81700	  6.20849	 85.6	 73.1	15.78	 19.17	2100	168.1
216.78300	-17.00170	 68.0	 73.0	20.69	 21.72	1900	 58.3
187.31700	 17.96720	 51.8	 73.0	12.30	 12.56	2900	116.6
238.15000	-33.72810	 51.9	 72.9	14.87	 13.08	2900	 17.2
234.58300	-33.14770	 49.4	 72.9	13.88	 12.50	3000	 20.4
219.25000	-11.80200	 41.7	 72.9	13.07	 12.37	2800	 72.7
201.81700	  1.87073	 58.4	 72.9	19.65	 20.57	1800	105.0
197.70000	 28.15580	 44.6	 72.9	13.05	 12.32	2900	106.6
163.48300	 -7.30117	 49.4	 72.9	15.17	 12.74	3000	  0.0
226.28300	-31.92070	 52.0	 72.8	12.07	 12.56	2900	 29.2
179.68300	 33.59950	 68.7	 72.8	14.39	 13.33	3200	112.6
219.05000	-18.89000	 48.0	 72.7	13.26	 12.56	2900	 52.9
195.88300	-18.02860	 70.3	 72.7	13.86	 12.99	3300	  0.0
193.91700	 11.77190	 44.8	 72.7	11.11	 12.13	2800	118.4
184.01700	 34.92700	 76.8	 72.7	18.92	 21.72	1900	103.2
229.28300	-34.34180	 64.3	 72.6	16.30	 19.59	1800	 28.9
217.18300	-16.63730	 53.4	 72.6	17.91	 19.43	1700	 56.8
214.25000	 39.70880	 55.3	 72.6	14.18	 13.08	2900	 48.8
205.81700	-46.72670	 73.0	 72.6	12.62	 12.99	3300	 69.0
202.41700	-33.08140	 51.5	 72.6	14.28	 12.82	2900	110.1
186.68300	-10.87480	 51.1	 72.6	14.44	 12.82	2900	  0.0
198.93300	 -5.61248	 57.7	 72.5	17.23	 19.43	1700	114.4
187.88300	 20.18220	 53.8	 72.5	17.26	 19.43	1700	114.8
218.21700	 30.84580	 58.0	 72.4	13.26	 13.08	2900	 47.2
205.11700	-22.69070	 47.3	 72.4	 9.47	 11.89	2800	105.8
195.48300	 -5.51315	 59.0	 72.4	17.89	 20.57	1800	  0.0
189.15000	-38.25720	 67.8	 72.4	13.93	 13.08	3200	  0.0
180.15000	-10.47750	 53.6	 72.4	12.28	 12.56	2900	  0.0
171.21700	 35.52450	220.2	 72.4	15.69	 29.79	3000	121.4
167.18300	 24.19280	 56.4	 72.4	15.54	 15.65	2200	147.7
196.49200	  7.92229	 60.8	 72.3	16.76	 19.43	1700	114.2
155.33300	 -4.73506	 57.0	 72.3	26.25	 22.86	2000	  0.0
153.93300	 27.79090	 76.3	 72.3	12.38	 13.24	3300	160.0
219.35000	-17.66420	 59.6	 72.2	16.56	 19.43	1700	 51.0
200.31700	  4.51967	 51.3	 72.2	12.44	 12.56	2900	107.5
195.41700	-24.44700	 64.9	 72.2	16.28	 19.59	1800	  0.0
176.61700	 12.99740	 59.6	 72.2	15.12	 12.83	3200	151.2
171.71700	 35.42500	221.3	 72.2	15.64	 29.79	3000	120.7
213.98300	-26.63450	 37.5	 72.1	12.83	 11.89	2800	 58.3
209.81700	-17.46540	 52.9	 72.1	10.55	 12.37	2800	 86.1
202.91700	  0.84431	 63.7	 72.1	17.07	 19.59	1800	106.1
201.58300	 12.69930	 54.6	 72.1	14.44	 13.08	2900	104.1
197.01700	  2.10251	 53.0	 72.1	13.02	 12.50	3000	  0.0
155.91700	 13.79240	 67.7	 72.1	13.00	 13.17	3100	161.6
153.61700	 23.76180	 43.7	 72.1	13.18	 12.37	2800	162.3
148.18300	  6.57277	 60.8	 72.1	20.55	 21.72	1900	168.1
220.85000	-50.44010	 92.8	 72.0	15.12	 11.93	5500	 45.9
207.61700	-18.42620	 66.2	 72.0	12.16	 12.91	3100	 93.8
204.75000	-44.63410	 68.9	 72.0	15.59	 17.10	2100	 72.9
200.65000	-39.28620	 58.4	 72.0	11.54	 12.82	2900	 82.1
191.65000	-12.26560	 37.2	 72.0	11.15	 11.66	2800	  0.0
216.18300	 -7.53296	 46.8	 71.8	12.83	 12.32	2900	 84.2
195.20000	 -5.76148	 50.1	 71.8	13.84	 12.56	2900	  0.0
184.05000	-30.95920	 56.3	 71.8	14.45	 13.08	2900	  0.0
183.95000	 34.79430	 77.5	 71.8	18.68	 21.72	1900	103.4
203.78300	 12.96430	 43.5	 71.7	11.34	 12.13	2800	 97.4
187.61700	-13.75580	168.0	 71.7	14.86	 23.70	2700	  0.0
178.05000	 33.63270	 64.7	 71.7	15.71	 17.55	2000	115.1
171.18300	 18.86200	 61.4	 71.7	14.18	 12.91	3100	161.7
234.55000	 18.59690	 52.1	 71.6	12.98	 12.56	2900	 35.2
199.88300	-11.76890	 46.4	 71.6	11.80	 12.13	2800	113.3
177.25000	 21.04390	 83.6	 71.6	19.65	 22.86	2000	129.1
210.61700	 54.10670	 84.5	 71.5	14.89	 12.09	4700	 37.7
202.38300	 21.44150	 90.1	 71.5	14.48	 13.78	3500	 86.3
213.65000	-26.07100	 71.9	 71.4	17.98	 20.57	1800	 58.9
199.15000	 -7.73164	 36.7	 71.4	17.22	 18.29	1600	  0.0
192.51700	 10.64580	 64.8	 71.4	12.00	 13.08	2900	121.2
154.08300	 17.30440	 94.1	 71.4	13.55	 13.78	3500	166.3
246.63300	  7.78154	 47.8	 71.3	14.94	 12.90	2800	  6.9
189.45000	 19.12720	 45.3	 71.2	18.49	 19.43	1700	114.1
161.28300	  7.53315	 59.0	 71.2	19.08	 20.57	1800	162.5
202.66700	  2.01973	 97.2	 71.1	19.68	 24.00	2100	102.8
218.51700	-17.36610	 57.0	 71.0	15.57	 15.95	2100	 53.3
204.05000	-44.66730	 67.1	 71.0	13.24	 12.83	3200	 72.9
190.50000	 20.96100	 52.3	 71.0	17.50	 19.43	1700	111.9
186.88300	  5.24816	 54.0	 71.0	 9.55	 12.13	2800	  0.0
181.30000	-11.75230	 70.6	 71.0	12.17	 12.83	3200	  0.0
162.38300	 11.01010	 57.4	 71.0	13.78	 12.74	3000	163.0
190.45000	 16.17780	 50.4	 70.9	12.18	 12.32	2900	118.4
141.18300	 35.32540	 70.0	 70.9	17.39	 20.57	1800	  0.0
239.73300	-23.90020	 48.4	 70.8	14.53	 12.56	2900	  7.9
199.25000	  9.38787	 60.1	 70.8	14.88	 12.91	3100	107.8
196.11700	 30.34820	 68.4	 70.8	11.01	 13.08	2900	109.7
191.38300	 25.95020	 89.9	 70.8	22.22	 24.00	2100	109.5
189.28300	 -2.59949	 44.2	 70.7	14.11	 12.32	2900	  0.0
185.81700	 18.33170	 61.2	 70.7	19.45	 20.57	1800	117.9
183.95000	-45.49760	 51.8	 70.7	12.11	 12.32	2900	 88.4
170.25000	 -7.69852	 40.9	 70.7	11.74	 11.89	2800	  0.0
152.83300	 -1.55655	 69.8	 70.7	17.92	 20.57	1800	  0.0
144.88300	  9.15602	 43.7	 70.7	15.04	 12.63	2800	  0.0
233.25000	-34.90570	 62.7	 70.6	17.45	 19.59	1800	 24.4
211.45000	 53.97360	 78.8	 70.6	14.63	 13.49	3300	 35.9
202.91700	  1.63896	 64.4	 70.6	19.53	 20.57	1800	102.7
200.91700	 27.31000	 54.5	 70.6	13.19	 12.50	3000	 85.9
185.95000	 18.38140	 68.8	 70.6	19.43	 21.72	1900	117.7
144.71700	 26.28180	100.9	 70.6	13.98	 14.30	3500	  0.0
191.85000	-16.80290	 51.2	 70.5	12.06	 12.32	2900	  0.0
223.38300	-10.54370	 40.1	 70.4	13.93	 12.13	2800	 58.4
201.31700	 22.02150	 68.4	 70.4	14.26	 13.08	3200	 88.7
186.08300	-37.32790	 68.5	 70.4	14.67	 13.08	3200	  0.0
234.15000	-54.79420	 77.1	 70.3	12.35	 12.99	3300	  8.9
230.10000	-31.57260	 60.2	 70.3	18.32	 20.57	1800	 24.6
192.31700	 13.26240	 50.9	 70.3	13.41	 12.56	2900	121.0
188.23300	-36.08350	 66.2	 70.3	16.57	 19.59	1800	  0.0
143.98300	 10.97700	 36.9	 70.3	15.16	 11.81	3000	  0.0
221.48300	-16.86920	 47.3	 70.2	13.85	 12.63	2800	 44.6
211.75000	-15.08050	 88.4	 70.2	25.47	 25.15	2200	 74.7
209.71700	 -9.55293	 54.1	 70.2	 9.40	 12.13	2800	104.5
196.15000	  9.05666	 34.2	 70.2	11.80	 11.44	2800	114.5
184.61700	 -2.53327	 63.1	 70.2	10.16	 12.56	2900	  0.0
220.25000	 -8.75816	 79.6	 70.1	11.60	 12.99	3300	 66.9
178.45000	 -1.20890	 49.2	 70.1	12.34	 12.37	2800	126.7
156.86700	  6.22505	 57.7	 70.1	15.47	 15.95	2100	163.0
238.05000	 30.51410	 50.2	 70.0	13.42	 12.63	2800	 21.8
224.41700	 13.75930	 48.9	 70.0	13.22	 12.32	2900	 45.3
169.48300	 48.25680	 64.3	 70.0	15.20	 15.15	2400	  0.0
167.09200	 49.94460	 86.6	 70.0	20.48	 22.86	2000	  0.0
148.36700	  5.03293	 55.6	 70.0	17.31	 19.43	1700	 23.5
250.05000	 -4.42051	 41.5	 69.9	11.85	 11.89	2800	  4.3
205.08300	 -0.84469	 54.5	 69.9	14.19	 12.82	2900	101.8
195.78300	 25.58540	 50.1	 69.9	12.46	 12.37	2800	 98.6
191.18300	 15.11750	 36.0	 69.9	13.30	 11.89	2800	120.6
188.21700	 16.21090	 30.4	 69.9	15.88	  9.87	4500	120.3
183.61700	 16.07840	 73.6	 69.8	14.11	 13.33	3200	121.5
149.65000	  3.98987	 43.1	 69.8	15.93	 16.44	1800	163.4
221.83300	-17.25010	 51.7	 69.7	16.16	 18.50	1700	 43.9
201.31700	-31.95390	 49.3	 69.7	12.26	 12.37	2800	109.3
184.91700	 46.62770	 62.1	 69.7	12.06	 12.82	2900	 70.6
173.01700	 41.94260	 62.5	 69.7	14.63	 12.91	3100	106.2
166.13300	 -3.19546	 54.3	 69.7	16.83	 19.43	1700	135.3
245.68300	-35.80140	 47.9	 69.6	12.33	 12.37	2800	  7.5
213.91700	-15.90860	 58.1	 69.6	19.32	 20.57	1800	 66.1
202.15800	  0.47182	 52.5	 69.6	14.18	 12.50	3000	108.3
199.58300	  5.61242	 39.8	 69.6	13.42	 12.13	2800	108.8
188.45000	 19.88960	 61.6	 69.6	15.75	 16.90	2000	114.9
235.26700	-24.66240	 56.6	 69.5	13.36	 12.82	2900	 17.1
204.71700	-45.13230	 82.8	 69.5	18.40	 21.72	1900	 71.8
183.61700	 35.59090	 50.0	 69.5	12.42	 12.37	2800	103.8
151.28300	 27.04460	 56.0	 69.5	14.92	 13.08	2900	158.5
148.25000	 20.97760	 66.6	 69.5	14.09	 12.83	3200	147.3
231.55000	-34.04320	 58.1	 69.4	14.80	 12.67	3100	 26.2
202.58300	 15.21690	 47.5	 69.4	10.83	 11.89	2800	101.3
184.48300	 17.00610	 45.6	 69.4	14.27	 12.32	2900	119.7
218.95000	-19.42010	 47.0	 69.3	14.35	 12.63	2800	 53.7
192.71700	 13.62680	 43.9	 69.3	13.83	 12.37	2800	119.9
189.73300	 20.89470	 50.9	 69.3	14.68	 12.90	2800	112.7
241.11700	-25.34180	 46.1	 69.2	10.85	 11.89	2800	  5.4
196.01700	-13.32530	 55.6	 69.2	17.20	 19.43	1700	  0.0
216.15000	-16.53790	 75.5	 69.1	14.93	 11.72	4500	 59.9
215.83300	-27.77830	 72.5	 69.1	12.85	 13.17	3100	 53.5
196.28300	 -4.81783	 55.5	 69.1	18.55	 19.43	1700	  0.0
188.48300	 15.54820	 43.2	 69.1	 8.74	 11.47	2700	122.9
177.28300	 -8.32768	 67.3	 69.1	18.92	 20.57	1800	  0.0
198.20000	  7.15230	 46.8	 69.0	11.49	 12.13	2800	111.5
195.51700	  9.68597	 42.6	 69.0	10.98	 11.66	2800	115.6
193.98300	 10.08280	 65.6	 69.0	10.65	 12.82	2900	118.5
190.45000	 -7.79786	 39.2	 69.0	11.31	 11.66	2800	  0.0
188.45000	  9.12289	 44.1	 69.0	12.63	 12.13	2800	130.2
165.25000	 38.61260	 56.0	 69.0	14.16	 12.82	2900	132.1
221.11700	-16.93540	 47.9	 68.9	13.60	 12.32	2900	 45.6
207.48300	 -9.98344	 68.0	 68.9	11.46	 12.74	3000	111.0
176.05000	  6.93704	 57.0	 68.9	16.19	 18.50	1700	142.7
164.71700	 12.46740	 54.8	 68.9	14.59	 12.82	2900	160.0
237.98300	-36.99600	 57.8	 68.8	18.60	 19.43	1700	 18.9
189.11700	 27.01140	 42.3	 68.8	12.12	 11.89	2800	116.3
172.05000	 -7.96343	 48.7	 68.8	16.88	 18.50	1700	  0.0
171.68300	 30.54730	 57.9	 68.8	15.15	 14.94	2300	128.5
168.41700	 15.08440	 38.8	 68.8	11.72	 11.66	2800	162.9
163.81700	 -7.66541	 37.8	 68.8	13.34	 11.89	2800	  0.0
158.88300	 16.24400	 50.2	 68.8	17.44	 19.43	1700	160.0
215.01700	-16.83600	 61.1	 68.7	22.53	 21.72	1900	 63.6
193.75000	 -9.98344	 46.5	 68.7	15.50	 10.47	4500	  0.0
173.45000	 48.40640	 70.6	 68.7	15.94	 18.87	1900	 64.6
215.43300	-18.27710	 54.5	 68.6	14.43	 12.82	2900	 63.6
198.98300	  6.30784	 57.9	 68.6	17.65	 19.43	1700	110.0
174.88300	 14.28930	 39.8	 68.6	12.20	 11.66	2800	165.3
146.71700	 10.51330	 43.4	 68.6	12.44	 11.89	2800	160.3
229.01700	-34.37490	 57.5	 68.5	15.39	 15.95	2100	 29.2
200.21700	  3.49319	 49.3	 68.5	10.45	 11.89	2800	108.3
243.35000	 20.48050	 40.4	 68.4	12.42	 11.89	2800	 16.2
225.13300	-22.34280	 40.5	 68.4	16.83	 18.29	1600	 28.7
194.75000	 -5.74493	 22.1	 68.4	10.32	 11.05	2400	  0.0
150.86700	 17.81800	149.2	 68.4	14.60	 21.94	2500	154.3
207.91700	-11.07350	 55.1	 68.3	14.31	 12.82	2900	110.8
199.76700	 -7.61574	 64.5	 68.3	15.03	 14.55	2500	113.7
188.18300	 11.54000	 43.0	 68.3	13.01	 12.13	2800	126.8
180.48300	-41.77880	 59.1	 68.3	11.13	 12.63	2800	  0.0
175.01700	 14.48810	 38.9	 68.3	11.60	 11.66	2800	164.7
219.17500	-18.36820	 80.3	 68.2	15.65	 18.26	2000	 52.1
217.38300	-27.56280	 34.2	 68.2	10.84	 11.25	2700	 48.7
210.01700	 -0.11627	 48.1	 68.2	18.84	 19.43	1700	 87.9
165.31700	 -3.29479	 52.8	 68.2	15.19	 14.52	2300	135.5
214.35000	-26.43560	 47.8	 68.1	17.16	 18.29	1600	 56.3
203.41700	  1.87073	 44.0	 68.1	15.21	 11.74	3200	100.9
194.75000	-10.60990	 25.0	 68.1	12.64	 11.26	2600	  0.0
236.78300	 30.61360	 56.0	 68.0	13.62	 12.56	2900	 23.7
234.48300	-32.61710	 56.5	 68.0	12.95	 12.56	2900	 19.8
216.71700	 12.83180	 35.5	 68.0	10.02	 11.25	2700	 61.2
193.58300	  3.65874	 53.9	 68.0	13.07	 12.63	2800	  0.0
185.58300	 32.40500	 58.6	 68.0	17.11	 19.43	1700	116.3
223.58300	-18.52560	 68.0	 67.9	21.76	 21.72	1900	 39.1
215.75000	-15.11360	 59.9	 67.9	17.21	 19.43	1700	 59.9
214.78300	-14.61680	 65.9	 67.9	18.30	 20.57	1800	 62.4
200.11700	-37.95840	 49.9	 67.9	11.53	 12.13	2800	 86.5
197.58300	  7.33444	 38.3	 67.9	13.65	 11.89	2800	112.5
179.81700	 21.37530	 51.7	 67.9	18.96	 19.43	1700	123.1
246.61700	-31.62230	 44.5	 67.8	10.79	 11.66	2800	  1.8
187.05000	 15.21690	 53.7	 67.8	17.81	 19.43	1700	125.6
169.28300	 47.75800	136.2	 67.8	18.51	 26.29	2300	  0.0
165.15000	 -1.17579	 55.9	 67.8	17.27	 19.43	1700	138.4
148.78300	 26.38130	 21.8	 67.8	11.77	 11.29	2400	152.7
148.18300	 38.94470	 62.8	 67.8	13.72	 13.08	2900	133.7
146.11700	  7.23509	 43.5	 67.8	11.12	 11.66	2800	164.4
216.40000	-14.43470	 57.6	 67.7	17.72	 19.43	1700	 57.4
191.71700	  5.11571	 48.5	 67.7	15.61	 16.05	1900	123.5
169.75000	 10.91070	 97.3	 67.7	14.48	 12.34	4800	164.9
144.63300	 27.52560	 72.1	 67.7	13.44	 13.17	3100	  0.0
221.31700	-18.45930	 40.7	 67.6	12.94	 11.89	2800	 45.8
186.06700	 18.51400	 68.2	 67.6	18.58	 20.57	1800	117.6
183.41700	 13.26240	 51.0	 67.6	14.27	 12.63	2800	126.8
169.19200	 46.70250	116.4	 67.6	18.46	 24.00	2100	 92.4
150.85000	 12.16930	 37.9	 67.6	11.44	 11.44	2800	166.2
201.88300	 21.80610	104.7	 67.5	13.67	 13.81	3700	 87.4
190.15000	-11.50400	 49.8	 67.5	13.57	 12.32	2900	  0.0
188.61700	 19.42550	 53.9	 67.5	13.74	 12.56	2900	114.8
167.21700	 25.41960	 58.7	 67.5	18.36	 19.43	1700	144.6
154.65000	 -3.32790	 95.7	 67.5	15.03	 18.08	2300	  0.0
235.48300	-36.39870	 52.9	 67.4	15.96	 17.13	1800	 22.0
201.31700	 -5.11582	 51.2	 67.4	12.60	 12.37	2800	112.6
146.58300	  6.80458	 45.5	 67.4	14.84	 12.03	3000	168.8
190.08300	-11.10660	 43.1	 67.3	12.91	 11.89	2800	  0.0
181.88300	  5.84422	 57.2	 67.3	17.06	 19.43	1700	133.2
177.81700	 21.93870	 68.8	 67.3	12.72	 12.99	3000	125.4
172.41700	 48.72230	 86.9	 67.3	16.29	 20.68	1900	  0.0
165.68300	 16.74100	 54.1	 67.3	12.41	 12.32	2900	162.6
202.21700	  7.30133	 43.7	 67.2	14.08	 12.13	2800	101.5
172.23300	 13.08020	 45.4	 67.2	13.56	 12.13	2800	164.1
147.90000	  6.25816	 53.8	 67.2	14.37	 12.56	2900	 34.0
146.41700	  8.02993	 52.1	 67.2	13.25	 12.32	2900	163.7
201.05000	  4.95014	 43.4	 67.1	13.89	 12.13	2800	105.5
171.95000	 13.49430	 54.1	 67.1	13.53	 12.63	2800	165.0
255.18300	  6.04291	 42.8	 67.0	 9.36	 11.47	2700	  1.5
220.01700	-18.45930	 55.9	 67.0	13.77	 12.56	2900	 49.6
175.30000	 22.08780	 86.0	 67.0	12.97	 13.49	3300	145.9
168.01700	 28.50410	 58.8	 67.0	16.62	 19.43	1700	137.0
236.80000	-36.91300	 74.4	 66.9	18.07	 20.57	1800	 20.5
214.51700	-16.37230	 65.0	 66.9	17.14	 19.43	1700	 64.7
177.05000	 10.61270	 57.8	 66.9	14.40	 12.82	2900	144.4
198.31700	  4.85080	 36.3	 66.8	11.85	 11.47	2700	112.1
171.82500	 48.67240	 84.9	 66.8	16.17	 19.73	1900	  0.0
168.05000	 -7.86409	 48.9	 66.8	13.26	 12.37	2800	  0.0
164.16700	 37.40040	 50.6	 66.8	12.62	 12.37	2800	132.5
153.05000	  6.87081	 60.3	 66.8	14.16	 12.74	3000	167.3
228.58300	-34.44130	 67.1	 66.7	14.98	 15.39	2300	 29.7
192.41700	  9.18914	 49.3	 66.7	12.98	 12.08	2900	121.2
221.91700	-20.66980	 48.6	 66.6	 9.41	 11.66	2800	 45.0
216.28300	-20.23920	 48.9	 66.6	10.42	 11.89	2800	 62.7
201.01700	-40.45110	 60.5	 66.6	13.38	 12.82	2900	 79.9
197.08300	 32.20590	 67.7	 66.6	14.24	 12.91	3100	107.0
186.81700	 18.26540	 41.4	 66.6	11.15	 11.44	2800	117.0
185.21700	 18.19920	 61.7	 66.6	18.32	 19.43	1700	118.5
161.35000	 -7.73164	 28.8	 66.6	14.93	 11.44	2800	  0.0
159.98300	 14.35550	 39.1	 66.6	13.30	 11.66	2800	166.5
244.23300	-36.21620	 47.8	 66.5	15.24	 14.29	2200	 10.2
213.28300	-15.80920	 57.8	 66.5	15.56	 16.68	1900	 68.1
197.25000	 16.74100	 50.3	 66.5	13.60	 12.37	2800	112.1
191.98300	-16.20670	 59.3	 66.5	16.11	 18.50	1700	  0.0
187.71700	 19.42550	 43.7	 66.5	13.58	 12.13	2800	115.7
185.18300	 -8.82439	 47.4	 66.5	12.92	 12.13	2800	  0.0
163.55000	 38.24730	 55.3	 66.5	13.07	 12.63	2800	133.7
150.71700	  7.30133	 49.8	 66.5	12.76	 12.13	2800	167.9
141.81700	  9.02353	 54.5	 66.5	15.50	 15.72	2000	  0.0
245.18300	-36.00050	 47.7	 66.4	11.77	 11.89	2800	  8.7
221.88300	-16.47170	 40.0	 66.4	11.38	 11.44	2800	 43.5
210.95000	-33.11450	 45.1	 66.4	12.51	 11.89	2800	 84.0
207.41700	 -6.00981	 56.5	 66.4	13.09	 12.63	2800	 99.4
200.41700	  6.57277	 49.3	 66.4	17.05	 18.29	1600	106.3
191.65000	 21.97180	 58.7	 66.4	16.38	 18.50	1700	109.4
165.55000	 24.85590	 50.6	 66.4	13.93	 12.32	2900	148.7
161.68300	 23.92760	 35.9	 66.4	13.28	 11.69	2700	160.2
200.68300	  1.50652	 51.8	 66.3	15.59	 16.05	1900	108.1
197.95000	 31.07800	 58.8	 66.3	12.70	 12.56	2900	105.5
195.50000	-41.23110	116.8	 66.3	10.19	 14.04	3500	 84.1
187.51700	 22.99940	 43.0	 66.3	12.60	 11.89	2800	114.4
141.51700	  9.08977	 62.3	 66.3	15.44	 15.95	2100	  0.0
135.75000	  7.20198	 47.7	 66.3	13.99	 12.37	2800	  0.0
224.48300	 23.49660	 46.4	 66.2	12.80	 12.13	2800	 50.7
213.38300	-16.43850	 50.6	 66.2	17.38	 18.50	1700	 68.6
208.65000	-12.39800	 33.3	 66.2	12.30	 11.47	2700	109.9
198.99200	  5.40546	 45.5	 66.2	12.14	 11.89	2800	110.4
174.58300	 34.99340	 50.2	 66.2	12.42	 12.13	2800	119.0
167.51700	  8.16241	 62.6	 66.2	10.63	 12.32	2900	160.3
162.28300	 -7.00316	 50.3	 66.2	13.06	 12.37	2800	  0.0
187.91700	 20.61300	 47.3	 66.1	15.89	 16.44	1800	114.6
182.38300	 35.19260	 48.3	 66.1	11.88	 11.89	2800	106.6
175.68300	 35.19260	 44.5	 66.1	11.41	 11.66	2800	117.5
146.58300	  7.53315	 48.1	 66.1	13.99	 12.37	2800	164.9
236.28300	-24.64580	 48.2	 66.0	12.23	 11.89	2800	 14.2
151.98300	 -0.54670	 62.4	 66.0	16.71	 19.43	1700	  0.0
150.65000	  5.94356	 39.2	 66.0	11.55	 11.47	2700	167.1
145.75000	 11.27500	 62.5	 66.0	14.20	 12.74	3000	  0.0
208.91700	  0.51321	 38.5	 65.9	13.64	 11.66	2800	 90.5
196.38300	 -7.03627	 48.0	 65.9	18.27	 19.43	1700	  0.0
196.38300	 32.17270	 60.5	 65.9	17.16	 19.43	1700	108.5
202.31700	  0.28143	 44.9	 65.8	13.40	 12.13	2800	108.0
201.38300	-51.73600	 70.4	 65.8	12.74	 12.99	3000	 48.8
191.61700	-11.90130	 33.8	 65.8	12.25	 11.47	2700	  0.0
234.35000	-35.96730	 63.1	 65.7	10.65	 12.32	2900	 23.3
216.28300	 -7.73164	 41.0	 65.7	11.73	 11.44	2800	 84.1
201.35000	  7.50004	 46.2	 65.7	16.72	 18.29	1600	103.6
156.95000	 -4.78473	 74.4	 65.7	16.63	 19.59	1800	  0.0
220.10000	-53.97970	 80.1	 65.6	14.37	 13.24	3300	  4.6
212.48300	-32.98190	 53.3	 65.6	12.56	 12.37	2800	 76.5
188.28300	 -0.84469	 50.4	 65.6	15.00	 12.63	2800	  0.0
180.11700	 21.17640	 49.9	 65.6	12.01	 12.13	2800	122.8
170.08300	 21.27580	 44.1	 65.6	11.86	 11.66	2800	158.7
232.88300	-32.74980	 60.4	 65.5	13.63	 12.50	3000	 21.6
185.88300	 -9.12243	 42.5	 65.5	12.07	 11.66	2800	  0.0
171.58300	 32.63720	 46.1	 65.5	11.39	 11.66	2800	126.1
217.67500	-18.05350	 82.4	 65.4	13.56	 13.24	3300	 56.5
195.98300	 -8.06277	 33.5	 65.4	14.56	 11.69	2700	  0.0
195.05000	-39.21980	 60.5	 65.4	15.17	 15.17	2200	 85.7
193.68300	 33.79860	 50.5	 65.4	12.57	 12.13	2800	108.1
179.55000	 21.04390	 40.9	 65.4	12.86	 11.66	2800	123.7
175.15000	  4.35410	 47.2	 65.4	13.54	 12.13	2800	146.1
164.85000	 -4.88406	 52.6	 65.4	16.24	 18.29	1600	133.6
211.98300	  6.70523	 48.3	 65.3	13.71	 12.13	2800	 76.7
189.05000	 18.82890	 72.4	 65.3	20.84	 21.72	1900	114.6
144.55000	 27.80750	 49.5	 65.3	12.00	 11.89	2800	  0.0
214.90000	-14.53400	 63.2	 65.2	17.57	 19.43	1700	 62.0
211.68300	-19.61890	 48.2	 65.2	12.91	 12.13	2800	 81.2
202.71700	  1.73829	 93.9	 65.2	18.05	 21.72	1900	102.8
190.61700	 -9.71851	 44.0	 65.2	11.67	 11.66	2800	  0.0
186.28300	 -6.90382	 54.5	 65.2	12.40	 12.37	2800	  0.0
176.01700	 23.23140	 47.1	 65.2	13.67	 12.13	2800	141.7
203.31700	 15.15060	 45.9	 65.1	13.00	 11.89	2800	 99.4
195.78300	 -4.65229	 44.9	 65.1	17.66	 18.29	1600	  0.0
195.33300	-24.72870	 48.4	 65.1	11.15	 11.66	2800	  0.0
173.91700	 41.67690	 53.8	 65.1	13.18	 12.37	2800	106.6
234.65000	-32.55080	 54.1	 65.0	12.36	 12.37	2800	 19.6
221.56700	-21.81270	 55.8	 65.0	12.96	 12.32	2900	 32.8
207.95000	 -6.77138	 61.3	 65.0	 9.53	 12.13	2800	107.0
201.41700	  5.57931	 47.1	 65.0	17.50	 18.29	1600	104.3
199.58300	-11.13970	 43.0	 65.0	12.87	 11.66	2800	113.5
186.21700	 -5.94360	 53.3	 65.0	 9.21	 11.66	2800	  0.0
